experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,block_type_cfg,latent_dim_cfg,active_g_cfg
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,0,42,13.826900,3.194410,841.595459,3238891.750000,0.824962,0.741504,1.951225,8310170,256,79.47,3,False,False,ReLU,EARLY_STOPPED,13.70897102,14.85349846,9.21575260,9,1.083487,False,"[""14.56832314"", ""13.81683731"", ""14.17263412"", ""14.90391350"", ""13.83909130"", ""14.33670902"", ""14.25039387"", ""13.97585964"", ""14.08935165"", ""13.70897102"", ""14.01061440"", ""14.05675411"", ""14.33286285"", ""14.13668728"", ""14.45163345"", ""14.37891293"", ""14.63533592"", ""14.35351753"", ""14.36522293"", ""14.75277615"", ""14.70313454"", ""14.59350681"", ""14.73568916"", ""14.86325550"", ""14.85349846""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,1,43,13.787436,3.142589,835.588318,3218821.750000,0.817234,0.732119,1.910121,8310170,256,91.16,3,False,False,ReLU,EARLY_STOPPED,13.82221603,15.23602200,9.31807327,13,1.102285,False,"[""15.23736382"", ""14.57274628"", ""14.06629848"", ""13.95645237"", ""14.19692230"", ""14.41480160"", ""14.36222553"", ""14.31402493"", ""14.12260437"", ""14.19106007"", ""13.94201660"", ""13.98424625"", ""14.32104778"", ""13.82221603"", ""14.37095070"", ""14.28058243"", ""14.48486137"", ""14.14239407"", ""14.42198753"", ""14.73859692"", ""15.07441044"", ""14.81384945"", ""15.17928410"", ""14.96833706"", ""15.24993038"", ""15.30492401"", ""15.27775383"", ""15.24179363"", ""15.23602200""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,2,44,13.935712,3.299716,849.322083,3210774.000000,0.841540,0.749667,1.921099,8310170,256,76.74,3,False,False,ReLU,EARLY_STOPPED,13.62566853,14.78120136,9.71025658,8,1.084806,False,"[""75.78124237"", ""15.99072838"", ""13.92704105"", ""15.19213486"", ""14.23766994"", ""13.89195156"", ""13.84949589"", ""14.23722458"", ""13.62566853"", ""14.12964153"", ""14.73114395"", ""14.37655258"", ""13.70480824"", ""13.78443050"", ""14.04070759"", ""14.26953506"", ""14.06274700"", ""14.38657570"", ""14.22970104"", ""14.33250237"", ""14.31227589"", ""14.76802444"", ""14.64965057"", ""14.78120136""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,3,45,13.621956,3.153640,824.870361,3135193.750000,0.813562,0.739286,1.928620,8310170,256,76.06,3,False,False,ReLU,EARLY_STOPPED,13.80935192,14.69720554,10.22469616,8,1.064294,False,"[""14.23003101"", ""14.37666607"", ""14.03650379"", ""13.82543087"", ""14.38864517"", ""14.40411949"", ""14.55366802"", ""14.17291451"", ""13.80935192"", ""14.84737682"", ""14.28800392"", ""14.10621357"", ""13.84758186"", ""14.17115307"", ""14.32402039"", ""14.61850166"", ""14.01075172"", ""14.21940231"", ""14.22953224"", ""14.53521156"", ""14.58987617"", ""14.67725945"", ""14.61610031"", ""14.69720554""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,4,46,13.688930,3.164923,831.122559,3167584.000000,0.817030,0.723536,1.889488,8310170,256,75.77,3,False,False,ReLU,EARLY_STOPPED,13.66904259,15.01034927,10.16891575,7,1.098127,False,"[""16.08781433"", ""14.40571594"", ""13.94536114"", ""14.16600037"", ""14.09656143"", ""14.07751656"", ""13.83382225"", ""13.66904259"", ""14.31185055"", ""14.21749020"", ""13.73472786"", ""13.77108955"", ""14.53010750"", ""14.70223141"", ""14.09765720"", ""14.80333424"", ""14.37383270"", ""14.74815941"", ""14.65801811"", ""14.59509754"", ""14.69676113"", ""14.78742218"", ""15.01034927""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,5,47,13.862507,3.290175,846.973694,3260954.500000,0.838100,0.744172,1.905101,8310170,256,66.87,3,False,False,ReLU,EARLY_STOPPED,13.71146202,14.43816853,11.09425449,5,1.053000,False,"[""14.94727993"", ""14.96990204"", ""15.20160198"", ""14.45472431"", ""13.79741287"", ""13.71146202"", ""14.49779510"", ""14.62131882"", ""13.89537048"", ""13.76847267"", ""13.86934471"", ""14.67581272"", ""14.27660370"", ""14.72442245"", ""14.14552879"", ""14.27411938"", ""14.76004982"", ""14.17247868"", ""14.40220070"", ""14.52339363"", ""14.43816853""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,6,48,13.436909,3.091901,817.054626,3096622.000000,0.800132,0.720617,1.886409,8310170,256,67.73,3,False,False,ReLU,EARLY_STOPPED,13.73551655,14.62803078,10.23476124,5,1.064979,False,"[""18.74099350"", ""14.03080845"", ""14.35038853"", ""14.48991585"", ""13.89659882"", ""13.73551655"", ""13.93451214"", ""14.02877045"", ""14.43191147"", ""14.28972054"", ""14.01826763"", ""14.42264557"", ""14.03282738"", ""14.06350136"", ""13.99704647"", ""14.16009235"", ""14.27426624"", ""14.40797043"", ""14.39291477"", ""14.59020424"", ""14.62803078""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,7,49,13.391346,3.063962,814.057190,3120045.000000,0.795223,0.716606,1.887649,8310170,256,68.88,3,False,False,ReLU,EARLY_STOPPED,13.62910175,14.64391136,9.60239315,5,1.074459,False,"[""45.23522568"", ""44.66167450"", ""44.25247574"", ""14.60992908"", ""14.30378151"", ""13.62910175"", ""13.88095760"", ""13.73865891"", ""14.83156681"", ""14.83321095"", ""14.10342026"", ""15.21525383"", ""14.13446903"", ""14.46949291"", ""14.36027622"", ""14.05975437"", ""14.20250034"", ""14.19210911"", ""14.30122280"", ""14.71562386"", ""14.64391136""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,8,50,13.652340,3.193481,834.622314,3189366.750000,0.819504,0.729787,1.879234,8310170,256,70.71,3,False,False,ReLU,EARLY_STOPPED,13.49458694,14.63725567,10.14207745,6,1.084676,False,"[""15.78435421"", ""13.75079250"", ""15.64829063"", ""14.09584618"", ""13.70766258"", ""14.31621838"", ""13.49458694"", ""13.79217911"", ""14.93735313"", ""13.96145535"", ""15.03418350"", ""13.95940113"", ""14.04028511"", ""13.88811302"", ""14.20456696"", ""14.27930737"", ""14.63500500"", ""14.45299149"", ""14.38436413"", ""14.76124859"", ""14.66863441"", ""14.63725567""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag0,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,9,51,13.342589,3.050741,815.343201,3159860.000000,0.792068,0.710548,1.854644,8310170,256,59.80,2,False,False,ReLU,EARLY_STOPPED,13.66277981,14.59414673,10.50125980,3,1.068168,False,"[""15.40147972"", ""14.12823009"", ""14.07783318"", ""13.66277981"", ""13.75176048"", ""13.77339554"", ""14.87918091"", ""13.77242279"", ""14.07445621"", ""13.90394306"", ""13.69901943"", ""13.69202995"", ""14.33461571"", ""14.42703533"", ""14.43243980"", ""14.65439034"", ""14.49235058"", ""14.43870640"", ""14.59414673""]",AutoEncoder,32,False
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,0,42,13.596182,3.148918,831.510803,3177943.750000,0.812179,0.723277,1.867029,8310170,256,71.65,3,True,False,ReLU,EARLY_STOPPED,13.71551228,14.37327003,11.34410381,6,1.047957,False,"[""14.57907200"", ""14.22419548"", ""14.97581387"", ""15.01397038"", ""15.09273624"", ""14.64951801"", ""13.71551228"", ""14.00860500"", ""13.89283466"", ""13.94629383"", ""14.61628914"", ""14.10488605"", ""14.60511112"", ""15.00828552"", ""14.15475655"", ""14.52341080"", ""14.21636677"", ""14.28659058"", ""14.51565647"", ""14.65116692"", ""14.58693886"", ""14.37327003""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,1,43,13.561323,3.091997,822.917664,3124202.250000,0.803951,0.717331,1.872917,8310170,256,78.82,3,True,False,ReLU,EARLY_STOPPED,13.95708942,14.68726730,10.23000908,8,1.052316,False,"[""14.85627842"", ""14.20087337"", ""14.00362110"", ""15.46262741"", ""14.13359642"", ""14.32984638"", ""15.08576488"", ""16.52246666"", ""13.95708942"", ""14.91980553"", ""14.74161434"", ""14.10694313"", ""14.07193184"", ""14.27592564"", ""14.12221622"", ""14.19912624"", ""14.51115513"", ""14.43739986"", ""14.37362766"", ""14.62342644"", ""14.50210190"", ""14.46254063"", ""14.50808716"", ""14.68726730""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,2,44,13.697711,3.182147,835.736267,3176247.000000,0.819466,0.732270,1.886966,8310170,256,72.01,3,True,False,ReLU,EARLY_STOPPED,13.96221828,14.92967129,11.04704666,6,1.069291,False,"[""14.92681503"", ""16.24361801"", ""15.42762661"", ""14.16404915"", ""15.81200504"", ""14.81784916"", ""13.96221828"", ""14.71501541"", ""14.18955135"", ""14.23004436"", ""14.30854988"", ""14.07606697"", ""14.30203438"", ""15.23649883"", ""14.41446877"", ""14.17881680"", ""14.28881550"", ""14.68207741"", ""14.42752552"", ""14.34579182"", ""14.81408405"", ""14.92967129""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,3,45,13.584036,3.160497,830.428406,3147924.500000,0.813264,0.726966,1.881768,8310170,256,65.14,2,True,False,ReLU,EARLY_STOPPED,13.87882614,14.78915882,11.07459927,4,1.065591,False,"[""14.34964085"", ""14.16983986"", ""14.21054363"", ""14.68839931"", ""13.87882614"", ""13.94324684"", ""15.10149574"", ""14.18560314"", ""14.05377007"", ""15.41297722"", ""14.77342701"", ""14.14000034"", ""14.27759933"", ""14.74294567"", ""14.59943199"", ""14.18392563"", ""14.40087318"", ""14.42253017"", ""14.52093792"", ""14.78915882""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,4,46,13.651366,3.184489,836.748962,3200300.500000,0.818343,0.731684,1.878487,8310170,256,68.34,2,True,False,ReLU,EARLY_STOPPED,13.86370373,14.89058971,11.56029034,4,1.074070,False,"[""19.15270424"", ""14.66821575"", ""14.87679577"", ""14.15859890"", ""13.86370373"", ""15.06133652"", ""14.16262245"", ""14.93736267"", ""15.23376942"", ""14.24525833"", ""14.08186913"", ""14.06123638"", ""14.36145115"", ""14.39311028"", ""14.25960064"", ""14.08555698"", ""14.61985207"", ""15.01410484"", ""14.64141750"", ""14.89058971""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,5,47,13.533534,3.119678,831.384583,3217050.250000,0.806583,0.719728,1.866796,8310170,256,62.95,2,True,False,ReLU,EARLY_STOPPED,13.77553082,14.69229889,11.37421608,3,1.066550,False,"[""15.31744862"", ""15.07219315"", ""14.67587376"", ""13.77553082"", ""14.83867359"", ""15.38204384"", ""14.37046909"", ""14.84598732"", ""15.01540089"", ""14.23358440"", ""14.18511391"", ""14.37412643"", ""14.78110886"", ""14.35446739"", ""14.34507656"", ""15.15321732"", ""14.72897816"", ""14.80056286"", ""14.69229889""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,6,48,13.640149,3.121903,828.633362,3138588.000000,0.810125,0.725072,1.910031,8310170,256,81.10,3,True,False,ReLU,EARLY_STOPPED,14.00766945,14.74026203,10.22205544,9,1.052299,False,"[""15.11723900"", ""15.17299175"", ""14.04896450"", ""15.29009914"", ""14.12907314"", ""14.44672298"", ""14.30457306"", ""15.13703632"", ""15.90450859"", ""14.00766945"", ""14.43252277"", ""14.66993237"", ""14.27153397"", ""14.53703403"", ""14.19977283"", ""14.59679794"", ""14.56724167"", ""14.67166424"", ""14.23591328"", ""14.67229748"", ""14.78059483"", ""14.66589355"", ""14.65070629"", ""14.63042259"", ""14.74026203""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,7,49,13.966825,3.321014,858.124390,3232174.250000,0.845172,0.750684,1.906583,8310170,256,65.09,2,True,False,ReLU,EARLY_STOPPED,13.93206787,14.82269001,10.27981472,4,1.063926,False,"[""18.47237015"", ""14.47878361"", ""15.06747246"", ""15.50202274"", ""13.93206787"", ""14.20655346"", ""16.78835106"", ""14.24744129"", ""14.05897999"", ""14.01542377"", ""14.14435482"", ""14.22280693"", ""14.30856514"", ""14.30724430"", ""14.12232113"", ""14.42413044"", ""14.73413086"", ""14.41448212"", ""14.52982712"", ""14.82269001""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,9,51,13.791113,3.225093,849.502686,3275466.500000,0.827727,0.739145,1.886056,8310170,256,55.52,2,True,False,ReLU,EARLY_STOPPED,13.72843170,14.61179733,11.20413589,1,1.064346,False,"[""14.33773232"", ""13.72843170"", ""14.01044941"", ""14.36608028"", ""14.34131241"", ""14.27946377"", ""14.17389774"", ""15.01868439"", ""13.84595108"", ""14.38240910"", ""14.09868622"", ""14.51604748"", ""14.11796856"", ""14.64582062"", ""14.56025696"", ""14.71761799"", ""14.61179733""]",AutoEncoder,32,True
autoencoder_pure_m4,AE_10s_ld32_ag1,ae_pure_study,['AutoEncoder'],Yearly,1,6,30,10,1,True,8,50,13.993685,3.332989,858.359741,3252136.500000,0.847500,0.755389,1.924180,8310170,256,68.34,3,True,False,ReLU,EARLY_STOPPED,13.75485325,14.53588963,10.41751385,5,1.056783,False,"[""14.40226460"", ""15.61690617"", ""15.20198631"", ""15.10615253"", ""14.57315922"", ""13.75485325"", ""14.12633038"", ""14.29872131"", ""13.90743732"", ""14.29802036"", ""15.04439259"", ""14.40830326"", ""14.15630150"", ""14.45832920"", ""14.34212494"", ""14.32717133"", ""14.72345257"", ""14.71040916"", ""14.63009644"", ""14.68289661"", ""14.53588963""]",AutoEncoder,32,True
autoencoder_pure_m4,AAE_10s_ld32_ag0,ae_pure_study,['AutoEncoderAE'],Yearly,1,6,30,10,1,True,1,43,13.552867,3.122247,837.051086,3296997.000000,0.807498,0.722235,1.872462,2248680,256,55.49,2,False,False,ReLU,EARLY_STOPPED,13.63517952,14.14354324,11.41698837,1,1.037283,False,"[""14.44850922"", ""13.63517952"", ""14.66739368"", ""14.33926868"", ""14.15188026"", ""14.25900173"", ""14.22274876"", ""14.49241257"", ""13.90250397"", ""13.81571198"", ""14.00044155"", ""14.00392246"", ""14.33970356"", ""14.15272713"", ""14.30997944"", ""14.49934006"", ""14.14354324""]",AutoEncoderAE,32,False
autoencoder_pure_m4,AAE_10s_ld32_ag0,ae_pure_study,['AutoEncoderAE'],Yearly,1,6,30,10,1,True,0,42,13.808520,3.151558,840.589233,3271756.750000,0.819008,0.734766,1.927302,2248680,256,98.88,4,False,False,ReLU,EARLY_STOPPED,13.90547848,14.68815994,9.48686218,15,1.056286,False,"[""44.88749695"", ""43.87567139"", ""43.72249222"", ""43.87707138"", ""43.85009384"", ""43.87010956"", ""14.09826660"", ""13.92576313"", ""15.47098255"", ""14.36438847"", ""14.68639374"", ""13.90764523"", ""14.46167755"", ""14.35682487"", ""14.22465897"", ""13.90547848"", ""15.18969154"", ""14.42461967"", ""14.29071712"", ""14.58937740"", ""14.33440495"", ""14.32926083"", ""14.43469715"", ""14.26209259"", ""14.65471840"", ""14.47889709"", ""14.66870403"", ""14.77074623"", ""14.88685703"", ""14.93202877"", ""14.68815994""]",AutoEncoderAE,32,False
autoencoder_pure_m4,AAE_10s_ld32_ag0,ae_pure_study,['AutoEncoderAE'],Yearly,1,6,30,10,1,True,2,44,13.597698,3.123122,829.619385,3179754.000000,0.808980,0.725887,1.896533,2248680,256,78.82,3,False,False,ReLU,EARLY_STOPPED,13.77740097,14.52339935,11.18618965,9,1.054147,False,"[""14.45172310"", ""14.99559498"", ""14.52427673"", ""14.83645630"", ""14.27938843"", ""14.23237896"", ""14.91538334"", ""13.92957878"", ""13.90468025"", ""13.77740097"", ""13.96068382"", ""14.32909107"", ""13.99771786"", ""14.81115246"", ""14.40081501"", ""14.05704784"", ""14.27054310"", ""14.25493336"", ""14.43880939"", ""14.39689922"", ""14.61934662"", ""14.49098682"", ""14.45348644"", ""14.48938751"", ""14.52339935""]",AutoEncoderAE,32,False
autoencoder_pure_m4,AAE_10s_ld32_ag0,ae_pure_study,['AutoEncoderAE'],Yearly,1,6,30,10,1,True,3,45,13.649392,3.174179,834.059387,3220010.750000,0.816985,0.732214,1.888341,2248680,256,69.42,3,False,False,ReLU,EARLY_STOPPED,13.95520115,14.72764397,11.10516453,6,1.055352,False,"[""15.66839409"", ""15.20587540"", ""14.49246883"", ""14.72345638"", ""14.21519566"", ""14.62735367"", ""13.95520115"", ""14.32105160"", ""14.07914448"", ""14.76726627"", ""14.87340641"", ""14.03851128"", ""14.32106018"", ""14.12141705"", ""14.44364643"", ""14.28372955"", ""14.33751106"", ""14.78629208"", ""14.66693211"", ""14.55813980"", ""14.58735561"", ""14.72764397""]",AutoEncoderAE,32,False
autoencoder_pure_m4,AAE_10s_ld32_ag0,ae_pure_study,['AutoEncoderAE'],Yearly,1,6,30,10,1,True,4,46,13.589001,3.136890,828.110962,3169001.750000,0.810446,0.722426,1.849847,2248680,256,72.66,3,False,False,ReLU,EARLY_STOPPED,13.72252274,14.67969036,11.11885929,7,1.069752,False,"[""45.07728958"", ""44.51043320"", ""13.91417122"", ""13.85490227"", ""13.87497711"", ""13.81692696"", ""13.87061596"", ""13.72252274"", ""13.82246494"", ""13.93877602"", ""14.74052811"", ""14.07599354"", ""14.54824352"", ""13.72348404"", ""14.33425140"", ""13.95931625"", ""14.31607437"", ""14.80565739"", ""14.54795551"", ""14.46247387"", ""14.81002617"", ""14.65401649"", ""14.67969036""]",AutoEncoderAE,32,False
autoencoder_pure_m4,AAE_10s_ld32_ag0,ae_pure_study,['AutoEncoderAE'],Yearly,1,6,30,10,1,True,5,47,13.575591,3.158152,830.737854,3210092.250000,0.812711,0.729396,1.891701,2248680,256,69.41,3,False,False,ReLU,EARLY_STOPPED,13.71389294,14.52735710,11.06504345,6,1.059317,False,"[""49.81945801"", ""46.47987366"", ""46.41917801"", ""13.93873501"", ""13.87481213"", ""15.13352489"", ""13.71389294"", ""14.00304508"", ""13.94970131"", ""14.10880470"", ""14.26476383"", ""14.31113815"", ""14.43843746"", ""14.34123325"", ""14.30764103"", ""14.59177208"", ""14.49681568"", ""14.62562275"", ""14.39080524"", ""14.55167294"", ""14.25902748"", ""14.52735710""]",AutoEncoderAE,32,False
