model_type,config_name,dataset,horizon,backcast_length,n_stacks,n_blocks_per_stack,run,seed,mse,mae,denorm_mse,denorm_mae,smape,n_params,training_time_seconds,epochs_trained,stopping_reason,best_val_loss,loss_function,active_g,normalize,train_ratio,val_ratio,include_target,stack_types,n_pools_kernel_size,n_freq_downsample,sampling_style,steps_per_epoch,sampling_weights
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,96,480,3,1,2,3,0.170970,0.236529,2348.585938,15.584479,69.583900,822579,98.50,4,MAX_EPOCHS,0.40461418,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,96,480,3,1,3,4,0.163704,0.223828,2315.199707,15.530470,68.862396,822579,98.58,4,MAX_EPOCHS,0.40439072,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,96,480,3,1,4,5,0.167082,0.226846,2372.723633,15.674803,66.306374,822579,98.49,4,MAX_EPOCHS,0.40820432,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,0,1,0.160666,0.216751,2195.820068,14.894357,62.938065,822579,101.05,4,MAX_EPOCHS,0.40772292,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,1,2,0.163540,0.219302,2200.886230,14.447425,63.971310,822579,97.95,4,MAX_EPOCHS,0.41010949,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,2,3,0.168255,0.231620,2318.696045,15.557554,68.393669,822579,99.04,4,MAX_EPOCHS,0.41243714,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,3,4,0.163440,0.224290,2441.852051,15.763791,66.308624,822579,98.42,4,MAX_EPOCHS,0.40518811,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,4,5,0.164901,0.223483,2310.865234,15.470607,63.601303,822579,100.46,4,MAX_EPOCHS,0.40587857,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,0,1,0.165565,0.229292,2546.003906,16.629042,69.189194,1019187,101.05,4,MAX_EPOCHS,0.40353951,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,1,2,0.165644,0.223318,2317.629150,15.044853,64.415863,1019187,100.63,4,MAX_EPOCHS,0.40256000,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,2,3,0.163785,0.224394,2438.741211,15.400808,66.261711,1019187,102.39,4,MAX_EPOCHS,0.40921265,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,3,4,0.165364,0.224003,2289.241211,15.541693,67.243591,1019187,99.92,4,MAX_EPOCHS,0.40854886,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,4,5,0.162552,0.219752,2264.448242,15.135817,65.251366,1019187,100.39,4,MAX_EPOCHS,0.41328201,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,0,1,0.164736,0.228468,2402.969482,16.279732,69.650322,1019187,100.80,4,MAX_EPOCHS,0.40615261,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,1,2,0.163786,0.223446,2470.677734,15.757833,65.865463,1019187,100.01,4,MAX_EPOCHS,0.40744811,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,2,3,0.172250,0.227089,2383.135742,14.747398,65.164116,1019187,101.35,4,MAX_EPOCHS,0.41431838,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,3,4,0.166709,0.226071,2250.771729,15.142035,66.077599,1019187,100.62,4,MAX_EPOCHS,0.40459797,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,4,5,0.164904,0.224309,2301.949951,15.505101,66.553848,1019187,100.59,4,MAX_EPOCHS,0.40618366,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,0,1,0.168515,0.233010,2467.929932,16.535984,70.003654,1019187,100.66,4,MAX_EPOCHS,0.40853712,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,1,2,0.164808,0.224365,2325.849121,15.238405,64.368935,1019187,100.15,4,MAX_EPOCHS,0.40464151,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,2,3,0.165903,0.226458,2440.320801,15.658190,66.515358,1019187,100.08,4,MAX_EPOCHS,0.41333911,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,3,4,0.164943,0.224303,2387.057129,15.540073,66.328743,1019187,99.68,4,MAX_EPOCHS,0.40583324,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,4,5,0.163501,0.223999,2272.252441,15.234526,68.892281,1019187,101.56,4,MAX_EPOCHS,0.40087539,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,0,1,0.163424,0.220941,2350.566650,15.506654,67.907738,805935,103.14,4,MAX_EPOCHS,0.40991142,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,1,2,0.167581,0.228646,2578.190430,16.703777,69.262848,805935,102.59,4,MAX_EPOCHS,0.40914798,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,2,3,0.164077,0.222813,2344.430908,15.970692,66.720512,805935,103.27,4,MAX_EPOCHS,0.40864205,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,3,4,0.163219,0.226143,2366.776855,15.879222,69.212357,805935,102.71,4,MAX_EPOCHS,0.40943834,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,4,5,0.161984,0.220582,2356.741455,15.639542,66.717354,805935,103.13,4,MAX_EPOCHS,0.41268781,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,0,1,0.162069,0.221402,2304.507080,15.354910,68.307571,805887,101.88,4,MAX_EPOCHS,0.40964693,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,1,2,0.166589,0.231323,2622.599365,17.101307,70.155052,805887,101.31,4,MAX_EPOCHS,0.41287437,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,2,3,0.163987,0.222250,2410.864014,15.959085,66.024864,805887,102.48,4,MAX_EPOCHS,0.40859103,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,3,4,0.162383,0.224777,2400.286377,16.025110,69.261635,805887,101.67,4,MAX_EPOCHS,0.41216686,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,4,5,0.163670,0.221458,2393.869873,15.891875,65.748543,805887,100.00,4,MAX_EPOCHS,0.41527903,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,0,1,0.162005,0.218965,2261.985596,15.462819,66.460258,1674336,119.24,4,MAX_EPOCHS,0.40793493,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,1,2,0.163879,0.219714,2205.110352,14.654869,65.783569,1674336,119.91,4,MAX_EPOCHS,0.40585938,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,2,3,0.165235,0.228327,2315.464844,15.538766,69.672134,1674336,118.71,4,MAX_EPOCHS,0.40443033,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,3,4,0.162964,0.219268,2168.991455,14.424673,66.608742,1674336,120.35,4,MAX_EPOCHS,0.40657803,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,4,5,0.168112,0.232345,2410.465332,15.862653,68.156540,1674336,118.04,4,MAX_EPOCHS,0.40429851,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,0,1,0.163515,0.220632,2265.217529,15.286316,67.398178,1674288,117.63,4,MAX_EPOCHS,0.41043922,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,1,2,0.163368,0.221244,2249.958008,15.179208,68.115204,1674288,117.28,4,MAX_EPOCHS,0.41109180,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,2,3,0.166859,0.228682,2387.357422,15.597330,69.269341,1674288,119.23,4,MAX_EPOCHS,0.41300863,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,3,4,0.167837,0.223421,2243.241943,14.768073,64.107552,1674288,118.99,4,MAX_EPOCHS,0.40638196,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,4,5,0.163464,0.224373,2268.156738,15.265851,67.035469,1674288,118.89,4,MAX_EPOCHS,0.41182435,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,0,1,0.174786,0.233150,2276.656982,15.608057,66.445206,1050360,123.28,4,MAX_EPOCHS,0.42238680,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,1,2,0.170522,0.227236,2281.816162,14.961407,64.286331,1050360,123.47,4,MAX_EPOCHS,0.42185590,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,2,3,0.171271,0.228011,2234.565430,14.953813,65.962227,1050360,122.88,4,MAX_EPOCHS,0.42845836,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,3,4,0.169529,0.229206,2365.027344,15.497197,65.718170,1050360,123.28,4,MAX_EPOCHS,0.41807607,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,4,5,0.169462,0.226236,2309.897705,15.131823,65.442055,1050360,122.75,4,MAX_EPOCHS,0.40989640,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,0,1,0.163473,0.223275,2358.605713,15.510590,65.254532,385368,101.82,4,MAX_EPOCHS,0.40453911,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,1,2,0.165434,0.229100,2438.746094,16.037075,70.029945,385368,102.40,4,MAX_EPOCHS,0.40907243,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,2,3,0.163745,0.221389,2353.615723,15.391196,65.481026,385368,102.93,4,MAX_EPOCHS,0.40219179,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,3,4,0.164630,0.224745,2328.250488,15.704804,67.707809,385368,101.69,4,MAX_EPOCHS,0.40671468,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,4,5,0.163596,0.222006,2251.532715,15.212497,66.299713,385368,102.22,4,MAX_EPOCHS,0.40802163,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,0,1,0.161367,0.220797,2526.302979,16.503782,64.889153,431832,116.59,4,MAX_EPOCHS,0.40521541,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,1,2,0.164018,0.224563,2743.185791,16.978191,63.746239,431832,116.28,4,MAX_EPOCHS,0.40912202,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,2,3,0.161043,0.215951,2428.971436,15.525978,60.453815,431832,116.25,4,MAX_EPOCHS,0.40498534,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,3,4,0.163255,0.224764,2668.834961,16.667540,63.458462,431832,117.07,4,MAX_EPOCHS,0.40668705,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,4,5,0.159079,0.215022,2408.554443,15.287173,59.690876,431832,117.33,4,MAX_EPOCHS,0.40691623,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,0,1,0.268071,0.308514,4101.431152,18.239326,79.819145,4033536,165.43,4,MAX_EPOCHS,0.54204684,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,1,2,0.276654,0.320882,4160.506836,19.043098,81.874870,4033536,167.88,4,MAX_EPOCHS,0.55590320,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,2,3,0.273102,0.312353,4509.437500,18.973274,80.423668,4033536,166.36,4,MAX_EPOCHS,0.54914814,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,3,4,0.278772,0.321026,4374.405762,18.728336,81.930122,4033536,166.69,4,MAX_EPOCHS,0.54571432,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,4,5,0.277014,0.313081,4163.622070,18.089582,78.313354,4033536,168.21,4,MAX_EPOCHS,0.55504686,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,0,1,0.237597,0.289200,3143.813965,17.563759,77.940895,631161,113.91,4,MAX_EPOCHS,0.49912623,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,1,2,0.247574,0.300187,3305.668701,18.068140,80.520508,631161,113.89,4,MAX_EPOCHS,0.51552528,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,2,3,0.254537,0.314624,3641.314209,19.309322,83.813492,631161,113.48,4,MAX_EPOCHS,0.51345021,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,3,4,0.242343,0.296122,3406.061523,18.269890,79.085342,631161,114.91,4,MAX_EPOCHS,0.52196467,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,4,5,0.236034,0.288976,3098.664795,18.032513,77.785141,631161,114.14,4,MAX_EPOCHS,0.50905073,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,0,1,0.265015,0.314077,3644.924805,18.886480,80.966522,2927664,147.69,4,MAX_EPOCHS,0.53375548,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,1,2,0.259611,0.313477,3456.761230,18.892443,81.964043,2927664,146.46,4,MAX_EPOCHS,0.51833236,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,2,3,0.266614,0.316092,3497.224854,18.501558,82.051521,2927664,145.19,4,MAX_EPOCHS,0.54043621,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,3,4,0.257439,0.301677,3448.423340,17.942797,78.801903,2927664,146.92,4,MAX_EPOCHS,0.53957874,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,4,5,0.258924,0.308226,3517.476807,18.151600,79.240326,2927664,144.88,4,MAX_EPOCHS,0.54541904,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,0,1,0.239580,0.296285,3743.304199,20.064110,79.695183,1183167,113.37,4,MAX_EPOCHS,0.51735365,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,1,2,0.242142,0.301868,3377.773682,19.736820,82.862907,1183167,112.03,4,MAX_EPOCHS,0.52082473,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,2,3,0.241192,0.297973,3612.632080,20.042526,80.230698,1183167,112.45,4,MAX_EPOCHS,0.52715153,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,3,4,0.242193,0.297498,3654.440186,20.197968,81.062164,1183167,114.14,4,MAX_EPOCHS,0.52492815,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,4,5,0.248414,0.312437,3587.584473,20.328472,84.514221,1183167,112.13,4,MAX_EPOCHS,0.52620399,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,0,1,0.241454,0.302427,3642.301270,20.498400,82.959770,1183215,115.62,4,MAX_EPOCHS,0.51899576,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,1,2,0.241367,0.295350,3401.655762,19.678513,80.160698,1183215,115.50,4,MAX_EPOCHS,0.52204341,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,2,3,0.243788,0.301013,3689.231445,20.238201,81.216438,1183215,115.49,4,MAX_EPOCHS,0.52915823,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,3,4,0.244254,0.298301,3722.649902,20.428663,78.839897,1183215,114.48,4,MAX_EPOCHS,0.52408540,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,4,5,0.251653,0.322477,3878.191406,21.637863,87.680229,1183215,113.92,4,MAX_EPOCHS,0.51873124,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,0,1,0.243424,0.295033,3317.150879,18.103598,78.254135,631209,115.13,4,MAX_EPOCHS,0.50824702,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,1,2,0.241984,0.296118,3268.754395,17.894899,78.206398,631209,116.29,4,MAX_EPOCHS,0.51332951,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,2,3,0.248989,0.309373,3529.239746,18.785521,82.362053,631209,117.16,4,MAX_EPOCHS,0.51663315,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,3,4,0.242043,0.295266,3465.261475,18.202309,78.042778,631209,117.48,4,MAX_EPOCHS,0.52056098,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
