model_type,config_name,dataset,horizon,backcast_length,n_stacks,n_blocks_per_stack,run,seed,mse,mae,denorm_mse,denorm_mae,smape,n_params,training_time_seconds,epochs_trained,stopping_reason,best_val_loss,loss_function,active_g,normalize,train_ratio,val_ratio,include_target,stack_types,n_pools_kernel_size,n_freq_downsample
NHiTSNet,Pool-8x4x1_Freq-1x1x1,weather,192,960,3,1,0,1,0.27564,0.319464,3866.621094,17.721685,80.495461,4012032,915.15,26,EARLY_STOPPED,0.56209022,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-1x1x1,weather,192,960,3,1,1,2,0.283265,0.322443,4004.600342,17.736078,79.62397,4012032,952.73,27,EARLY_STOPPED,0.56182081,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[1, 1, 1]"
NHiTSNet,Pool-32x16x1_Freq-168x24x1,weather,192,960,3,1,0,1,0.271185,0.310652,3564.868408,16.762798,76.092079,3543552,1287.47,35,EARLY_STOPPED,0.55040503,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[168, 24, 1]"
NHiTSNet,Pool-8x4x1_Freq-24x12x1,weather,192,960,3,1,1,2,0.292278,0.310208,5606.512207,16.573584,74.287056,3827712,2210.23,61,EARLY_STOPPED,0.55594814,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-168x24x1,weather,192,960,3,1,1,2,0.276117,0.312358,3764.992432,16.742653,75.624016,3543552,1481.25,40,EARLY_STOPPED,0.55310601,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[168, 24, 1]"
NHiTSNet,Pool-32x16x1_Freq-1x1x1,weather,192,960,3,1,0,1,0.275636,0.318394,3645.965332,18.175686,78.837814,3735552,940.06,26,EARLY_STOPPED,0.55207825,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-48x12x1,weather,192,960,3,1,0,1,0.277699,0.319341,4083.394043,18.606697,78.920731,3825664,946.9,26,EARLY_STOPPED,0.55797148,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-24x12x1,weather,192,960,3,1,1,2,0.269157,0.306347,3504.069092,16.209614,74.415627,3551232,2187.79,60,EARLY_STOPPED,0.5454241,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-24x12x1,weather,192,960,3,1,0,1,0.276184,0.30458,3507.681885,16.062561,72.955307,3551232,3077.49,84,EARLY_STOPPED,0.54644299,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-1x1x1,weather,192,960,3,1,1,2,0.275946,0.307142,3966.578369,16.694372,76.224518,3735552,3196.98,88,EARLY_STOPPED,0.5447737,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-48x12x1,weather,192,960,3,1,1,2,0.280411,0.306828,3957.806396,16.747896,73.50737,3825664,1856.49,51,EARLY_STOPPED,0.55456078,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-48x12x1,weather,192,960,3,1,0,1,0.267551,0.304082,3683.271973,16.5959,72.869377,3549184,1646.18,45,EARLY_STOPPED,0.55202287,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-48x12x1,weather,192,960,3,1,1,2,0.269644,0.306642,3753.409912,16.617273,72.951424,3549184,1754.24,48,EARLY_STOPPED,0.54647869,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[48, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,192,960,3,1,0,1,0.27725,0.320105,4270.778809,19.114584,81.338303,3821568,959.23,26,EARLY_STOPPED,0.55340636,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,192,960,3,1,1,2,0.27729,0.311453,3985.908691,17.494596,77.653458,3545088,1294.62,35,EARLY_STOPPED,0.54442149,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,192,960,3,1,1,2,0.276272,0.311307,4070.003662,17.014565,74.718712,3821568,1550.89,42,EARLY_STOPPED,0.55612308,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,192,960,3,1,0,1,0.270766,0.313028,4056.52417,18.055077,79.743767,3818496,962.24,26,EARLY_STOPPED,0.5490796,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,192,960,3,1,0,1,0.286381,0.311475,4359.892578,16.858006,75.583145,3545088,2411.74,65,EARLY_STOPPED,0.54859227,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,192,960,3,1,1,2,0.274962,0.316287,4057.932861,18.848078,80.44252,3818496,966.79,26,EARLY_STOPPED,0.55121028,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,192,960,3,1,0,1,0.27341,0.310388,3947.974121,17.12859,75.375732,3542016,1540.55,41,EARLY_STOPPED,0.54777503,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,192,960,3,1,1,2,0.294759,0.316643,4029.653809,17.603863,75.417473,3542016,1245.05,33,EARLY_STOPPED,0.54763967,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool-8x4x1_Freq-168x24x1,weather,336,1680,3,1,1,2,0.336594,0.367815,5300.447754,21.522739,88.686325,4911104,967.6,26,EARLY_STOPPED,0.49668831,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[168, 24, 1]"
NHiTSNet,Pool-8x4x1_Freq-168x24x1,weather,336,1680,3,1,0,1,0.323213,0.352033,5330.315918,20.392006,83.65889,4911104,1186.64,32,EARLY_STOPPED,0.50096315,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[168, 24, 1]"
NHiTSNet,Pool-8x4x1_Freq-24x12x1,weather,336,1680,3,1,0,1,0.326081,0.358161,4587.646973,20.133675,85.455002,4924416,979.23,27,EARLY_STOPPED,0.4989875,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[24, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-24x12x1,weather,336,1680,3,1,1,2,0.325137,0.352498,5528.112305,20.813509,84.076797,4924416,1041.67,29,EARLY_STOPPED,0.48361376,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[24, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-1x1x1,weather,336,1680,3,1,1,2,0.325152,0.355849,4563.696289,20.003935,85.264587,5246976,840.34,28,EARLY_STOPPED,0.50107336,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-1x1x1,weather,336,1680,3,1,0,1,0.338562,0.351203,6772.217285,19.906244,83.387634,5246976,1051.38,34,EARLY_STOPPED,0.49607351,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[1, 1, 1]"
NHiTSNet,Pool-32x16x1_Freq-168x24x1,weather,336,1680,3,1,1,2,0.317776,0.351471,4702.253418,20.379423,84.577866,4427776,736.44,28,EARLY_STOPPED,0.49365616,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[168, 24, 1]"
NHiTSNet,Pool-32x16x1_Freq-168x24x1,weather,336,1680,3,1,0,1,0.330574,0.355169,4989.371094,19.966606,83.818634,4427776,807.94,31,EARLY_STOPPED,0.49715111,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[168, 24, 1]"
NHiTSNet,Pool-32x16x1_Freq-24x12x1,weather,336,1680,3,1,1,2,0.324508,0.357216,4451.23877,20.10187,85.842621,4441088,740.12,27,EARLY_STOPPED,0.4868207,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-24x12x1,weather,336,1680,3,1,0,1,0.321919,0.350235,4933.260742,19.769697,82.360756,4441088,851.77,31,EARLY_STOPPED,0.48944637,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-1x1x1,weather,336,1680,3,1,0,1,0.324498,0.353416,4797.517578,19.615622,83.733627,4763648,993.06,37,EARLY_STOPPED,0.48519623,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[1, 1, 1]"
NHiTSNet,Pool-32x16x1_Freq-1x1x1,weather,336,1680,3,1,1,2,0.319122,0.341731,5796.449219,19.564144,80.897614,4763648,1263.85,47,EARLY_STOPPED,0.47892493,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-48x12x1,weather,336,1680,3,1,0,1,0.328814,0.355324,4545.125,19.743097,85.004333,4920832,736.48,27,EARLY_STOPPED,0.49652329,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[48, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-48x12x1,weather,336,1680,3,1,1,2,0.332042,0.361613,5476.665527,21.509369,88.457939,4920832,712.77,26,EARLY_STOPPED,0.50710118,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-48x12x1,weather,336,1680,3,1,0,1,0.319832,0.350028,4514.556152,19.624861,82.688858,4437504,822.81,30,EARLY_STOPPED,0.4961724,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-48x12x1,weather,336,1680,3,1,1,2,0.323986,0.351675,5333.783691,19.895668,83.194389,4437504,1045.41,38,EARLY_STOPPED,0.49005517,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[48, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,336,1680,3,1,0,1,0.334489,0.356032,6164.422363,21.322855,85.195366,4914176,822.36,30,EARLY_STOPPED,0.50753963,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,336,1680,3,1,1,2,0.32584,0.362521,4758.413574,20.985758,87.802528,4914176,713.76,26,EARLY_STOPPED,0.49277011,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,336,1680,3,1,0,1,0.321251,0.355072,4651.524902,20.491991,85.079308,4430848,742.01,27,EARLY_STOPPED,0.49512631,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,336,1680,3,1,1,2,0.327987,0.362188,4857.394043,21.201258,87.11277,4430848,745.78,27,EARLY_STOPPED,0.49007586,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,336,1680,3,1,1,2,0.326423,0.354905,5000.423828,20.088055,84.970818,4908544,738.7,27,EARLY_STOPPED,0.50422865,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,336,1680,3,1,0,1,0.362032,0.355462,9718.681641,20.93573,83.104942,4908544,1511.1,55,EARLY_STOPPED,0.50528377,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,336,1680,3,1,1,2,0.315864,0.35166,4715.354004,20.43881,85.094093,4425216,773.51,28,EARLY_STOPPED,0.49478704,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,336,1680,3,1,0,1,0.348928,0.357521,6371.864258,19.837919,83.486198,4425216,1507.37,54,EARLY_STOPPED,0.49902672,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool-8x4x1_Freq-168x24x1,weather,720,3600,3,1,0,1,0.403697,0.412581,7636.617188,27.286119,98.511078,7820288,961.12,35,EARLY_STOPPED,0.76896662,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[168, 24, 1]"
NHiTSNet,Pool-8x4x1_Freq-168x24x1,weather,720,3600,3,1,1,2,0.42593,0.412674,11057.332031,28.458456,96.366241,7820288,762.91,27,EARLY_STOPPED,0.76072228,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[168, 24, 1]"
NHiTSNet,Pool-8x4x1_Freq-24x12x1,weather,720,3600,3,1,1,2,0.41721,0.411287,7454.404785,27.208233,96.121399,7848960,783.99,27,EARLY_STOPPED,0.76748151,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[24, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-1x1x1,weather,720,3600,3,1,0,1,0.393585,0.404234,7184.228027,27.087231,94.987457,8540160,762.29,26,EARLY_STOPPED,0.73159331,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-24x12x1,weather,720,3600,3,1,0,1,0.539557,0.420844,35781.636719,29.133417,97.358505,7848960,1955.77,67,EARLY_STOPPED,0.76234585,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[24, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-1x1x1,weather,720,3600,3,1,1,2,0.411881,0.419154,7476.115234,27.340849,97.701752,8540160,748.04,26,EARLY_STOPPED,0.76436758,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[1, 1, 1]"
NHiTSNet,Pool-32x16x1_Freq-168x24x1,weather,720,3600,3,1,0,1,0.419901,0.422391,7481.147461,27.05715,97.051849,6784000,1162.71,41,EARLY_STOPPED,0.7456134,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[168, 24, 1]"
NHiTSNet,Pool-32x16x1_Freq-168x24x1,weather,720,3600,3,1,1,2,0.40097,0.410516,7186.654297,26.638142,96.30397,6784000,789.73,28,EARLY_STOPPED,0.74784136,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[168, 24, 1]"
NHiTSNet,Pool-32x16x1_Freq-24x12x1,weather,720,3600,3,1,0,1,0.395359,0.408511,7275.958496,28.310356,97.19635,6812672,768.51,27,EARLY_STOPPED,0.77405322,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-24x12x1,weather,720,3600,3,1,1,2,0.387482,0.401758,6788.21582,26.351688,95.533211,6812672,732.58,26,EARLY_STOPPED,0.75316852,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[24, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-1x1x1,weather,720,3600,3,1,1,2,0.385005,0.402022,7106.227051,27.250494,96.629265,7503872,754.7,26,EARLY_STOPPED,0.74439108,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[1, 1, 1]"
NHiTSNet,Pool-32x16x1_Freq-1x1x1,weather,720,3600,3,1,0,1,0.409246,0.407705,8591.816406,26.625231,96.354362,7503872,1031.43,36,EARLY_STOPPED,0.77268165,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[1, 1, 1]"
NHiTSNet,Pool-8x4x1_Freq-48x12x1,weather,720,3600,3,1,1,2,0.400847,0.404607,8024.095215,27.449337,94.740143,7841280,1026.77,36,EARLY_STOPPED,0.80332369,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[48, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-48x12x1,weather,720,3600,3,1,0,1,0.53809,0.41885,38714.847656,30.521179,96.278709,7841280,1558.84,55,EARLY_STOPPED,0.78294498,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-48x12x1,weather,720,3600,3,1,0,1,0.395972,0.407479,6879.727539,26.095606,95.691696,6804992,781.11,28,EARLY_STOPPED,0.7856074,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[48, 12, 1]"
NHiTSNet,Pool-32x16x1_Freq-48x12x1,weather,720,3600,3,1,1,2,0.408981,0.414895,7091.61084,27.287411,97.932304,6804992,728.86,26,EARLY_STOPPED,0.76642418,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[48, 12, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,720,3600,3,1,0,1,0.389925,0.40212,8237.569336,27.355503,95.182838,7828480,872.93,31,EARLY_STOPPED,0.77542102,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-72x18x1,weather,720,3600,3,1,1,2,0.393073,0.404395,7404.025879,26.714226,96.365204,7828480,850.1,30,EARLY_STOPPED,0.76949739,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[72, 18, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,720,3600,3,1,0,1,0.397823,0.409673,7259.273926,26.727612,96.242744,6792192,767.33,27,EARLY_STOPPED,0.77990782,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,720,3600,3,1,0,1,0.3999,0.409067,7203.875488,26.652163,97.295425,7815680,756.24,27,EARLY_STOPPED,0.76399022,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-72x18x1,weather,720,3600,3,1,1,2,0.394763,0.407105,7018.003906,26.33532,96.035828,6792192,782.59,28,EARLY_STOPPED,0.73410976,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[72, 18, 1]"
NHiTSNet,Pool-8x4x1_Freq-144x36x1,weather,720,3600,3,1,1,2,0.405448,0.414641,6612.297852,25.697073,96.933632,7815680,722.63,26,EARLY_STOPPED,0.77199954,MSELoss,False,True,0.7,0.1,True,['Generic'],"[8, 4, 1]","[144, 36, 1]"
NHiTSNet,Pool-32x16x1_Freq-144x36x1,weather,720,3600,3,1,0,1,0.425866,0.430596,7834.865723,28.360691,100.378677,6779392,924.68,42,EARLY_STOPPED,0.74079484,MSELoss,False,True,0.7,0.1,True,['Generic'],"[32, 16, 1]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-144x36x1,weather,96,480,3,1,0,1,0.175269,0.228812,2216.977295,14.323807,66.343689,1208832,622.94,26,EARLY_STOPPED,0.43401209,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-144x36x1,weather,96,480,3,1,1,2,0.179850,0.238478,2186.119141,14.766270,66.342316,1208832,632.94,26,EARLY_STOPPED,0.45447564,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[144, 36, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,96,480,3,1,0,1,0.176057,0.228672,2108.833984,13.992605,65.193298,1210368,691.62,26,EARLY_STOPPED,0.43246067,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-72x18x1,weather,96,480,3,1,1,2,0.178770,0.234143,2295.839844,14.838962,67.917419,1210368,693.90,26,EARLY_STOPPED,0.45197725,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[72, 18, 1]"
NHiTSNet,Pool-4x4x4_Freq-48x12x1,weather,96,480,3,1,0,1,0.174162,0.226955,2210.400391,14.548706,66.781303,1210368,708.24,26,EARLY_STOPPED,0.43270704,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],"[4, 4, 4]","[48, 20, 1]"
