experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg,meta_predicted_best,meta_convergence_score
resnet_skip_study_r1,GAELG10_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,10,1,True,0,42,37.595642,6.368674,119605.226562,831886262272.000000,nan,2.653565,29.722891,1485120,1.24,10,False,False,ReLU,MAX_EPOCHS,38.02146149,38.02146149,48.15189362,9,1.000000,False,"[""164.69519043"", ""115.54824066"", ""68.81788635"", ""39.10476685"", ""48.80921173"", ""58.21619034"", ""57.42432404"", ""50.61940002"", ""42.34408569"", ""38.02146149""]",1,GenericAELG,0,none,39.10476685,0.23743721
resnet_skip_study_r1,GAELG10_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,10,1,True,1,43,27.262814,4.001383,93164.773438,566997680128.000000,nan,1.633174,13.847414,1485120,0.53,10,False,False,ReLU,MAX_EPOCHS,34.54524994,34.54524994,41.81290436,9,1.000000,False,"[""134.74467468"", ""81.55158234"", ""42.76480865"", ""44.69522476"", ""53.96789169"", ""52.59267044"", ""44.84612274"", ""37.06647491"", ""34.58090591"", ""34.54524994""]",1,GenericAELG,0,none,31.61573582,0.23463440
resnet_skip_study_r1,GAELG10_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,10,1,True,2,44,32.145641,5.008532,108038.187500,594315640832.000000,nan,2.131538,19.365891,1485120,0.44,10,False,False,ReLU,MAX_EPOCHS,34.83932495,35.20568466,43.10333252,8,1.010516,False,"[""138.38206482"", ""86.78919983"", ""46.52854538"", ""45.28073883"", ""54.38319397"", ""53.66798782"", ""46.49340439"", ""37.96813202"", ""34.83932495"", ""35.20568466""]",1,GenericAELG,0,none,34.93424148,0.25244775
resnet_skip_study_r1,GAELG20_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,0,42,30.473890,4.987956,139747.015625,1468548907008.000000,nan,2.243759,37.054897,2970240,0.69,10,False,False,ReLU,MAX_EPOCHS,31.39660645,31.54725647,39.78138733,8,1.004798,False,"[""88.05777740"", ""36.48834229"", ""49.76938248"", ""48.43582916"", ""42.08544922"", ""40.92938614"", ""37.88250351"", ""32.23033905"", ""31.39660645"", ""31.54725647""]",1,GenericAELG,0,none,35.50355486,0.40318477
resnet_skip_study_r1,GAELG20_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,1,43,26.764812,4.382905,110690.906250,1069264011264.000000,nan,1.967526,37.099190,2970240,0.79,10,False,False,ReLU,MAX_EPOCHS,32.07427979,32.07427979,44.21638107,9,1.000000,False,"[""108.43363953"", ""45.96857071"", ""51.93904114"", ""59.57139587"", ""52.36603165"", ""40.69744492"", ""34.74797821"", ""35.57750702"", ""35.18255997"", ""32.07427979""]",1,GenericAELG,0,none,31.60711029,0.29148805
resnet_skip_study_r1,GAELG20_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,2,44,25.411373,3.724147,111121.023438,1034123345920.000000,nan,1.665056,19.173096,2970240,0.91,10,False,False,ReLU,MAX_EPOCHS,29.08699799,30.21031570,37.88957596,8,1.038619,False,"[""93.62263489"", ""46.29724503"", ""53.27299881"", ""52.19031525"", ""40.94591904"", ""36.08939362"", ""35.80147934"", ""32.60992813"", ""29.08699799"", ""30.21031570""]",1,GenericAELG,0,none,27.90642371,0.29807347
resnet_skip_study_r1,GAELG30_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,0,42,69.888069,9.086651,252123.593750,4834255175680.000000,nan,4.026296,125.290092,4455360,1.11,10,False,False,ReLU,MAX_EPOCHS,70.71725464,70.71725464,80.23809814,9,1.000000,False,"[""86.54849243"", ""93.54813385"", ""94.27655792"", ""85.21798706"", ""77.21703339"", ""77.44673157"", ""77.25289917"", ""73.21336365"", ""73.69686127"", ""70.71725464""]",1,GenericAELG,0,none,77.21703339,0.89218230
resnet_skip_study_r1,GAELG30_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,1,43,27.711470,4.806288,156159.750000,2335956533248.000000,nan,2.357935,71.161697,4455360,1.29,10,False,False,ReLU,MAX_EPOCHS,30.40916634,30.40916634,40.93970871,9,1.000000,False,"[""60.59407043"", ""49.35876465"", ""51.54348755"", ""39.58631516"", ""34.50721359"", ""34.07885361"", ""30.80489349"", ""31.79778290"", ""33.18165207"", ""30.40916634""]",1,GenericAELG,0,none,29.16734795,0.48135647
resnet_skip_study_r1,GAELG30_no_skip,genAELG_baseline,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,2,44,28.568077,5.291598,160257.750000,2367618023424.000000,nan,2.540428,88.637444,4455360,1.28,10,False,False,ReLU,MAX_EPOCHS,32.11989594,32.11989594,42.60998535,9,1.000000,False,"[""84.94426727"", ""95.59439087"", ""98.12261200"", ""82.12601471"", ""53.68312454"", ""38.43714142"", ""33.19920731"", ""32.26265335"", ""32.90182114"", ""32.11989594""]",1,GenericAELG,0,none,28.94179033,0.34071505
resnet_skip_study_r1,GAELG10_skip5_learn,genAELG_control,['GenericAELG'],Tourism-Yearly,1,4,8,10,1,True,0,42,37.734787,6.399798,120723.257812,850738675712.000000,nan,2.665217,29.978376,1485121,0.52,10,False,False,ReLU,MAX_EPOCHS,38.15863800,38.15863800,48.11618042,9,1.000000,False,"[""164.56230164"", ""115.21854401"", ""68.43655396"", ""39.02093887"", ""48.90519714"", ""58.19087601"", ""57.36064911"", ""50.55230331"", ""42.36927414"", ""38.15863800""]",1,GenericAELG,5,learnable,39.02093887,0.23711955
resnet_skip_study_r1,GAELG10_skip5_learn,genAELG_control,['GenericAELG'],Tourism-Yearly,1,4,8,10,1,True,1,43,27.334707,4.015580,93449.359375,565364785152.000000,nan,1.640491,13.945910,1485121,0.50,10,False,False,ReLU,MAX_EPOCHS,34.48920441,34.48920441,41.86151505,9,1.000000,False,"[""134.52893066"", ""81.19281769"", ""42.58003235"", ""44.89957809"", ""54.23671722"", ""52.88694000"", ""45.14404297"", ""37.28793716"", ""34.63373947"", ""34.48920441""]",1,GenericAELG,5,learnable,31.37399874,0.23321377
resnet_skip_study_r1,GAELG10_skip5_learn,genAELG_control,['GenericAELG'],Tourism-Yearly,1,4,8,10,1,True,2,44,32.448109,5.078999,108995.312500,601375440896.000000,nan,2.161174,19.680653,1485121,0.49,10,False,False,ReLU,MAX_EPOCHS,34.87010956,35.11593246,43.13109970,8,1.007050,False,"[""138.05944824"", ""86.32405090"", ""46.28020096"", ""45.47872543"", ""54.69540787"", ""54.00064468"", ""46.84794617"", ""38.25252151"", ""34.87010956"", ""35.11593246""]",1,GenericAELG,5,learnable,34.49930311,0.24988730
resnet_skip_study_r1,GAELG20_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,0,42,25.671595,4.010253,110041.929688,1010662178816.000000,nan,1.801769,27.003241,2970240,0.88,10,False,False,ReLU,MAX_EPOCHS,29.31503296,30.38997078,41.84254837,6,1.036668,False,"[""75.48927307"", ""37.82350540"", ""41.85112381"", ""36.32884216"", ""36.01833725"", ""33.59896088"", ""29.31503296"", ""32.29338837"", ""33.64031601"", ""30.38997078""]",1,GenericAELG,5,0.1,29.84000306,0.39528799
resnet_skip_study_r1,GAELG20_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,1,43,26.110844,4.263783,103439.570312,970918199296.000000,nan,1.931887,35.560635,2970240,0.93,10,False,False,ReLU,MAX_EPOCHS,31.65980530,31.65980530,45.62253189,9,1.000000,False,"[""100.58364868"", ""41.77569580"", ""55.55382919"", ""60.11847305"", ""51.25679398"", ""40.48876953"", ""39.96625519"", ""39.75144958"", ""36.48638916"", ""31.65980530""]",1,GenericAELG,5,0.1,30.75265746,0.30574211
resnet_skip_study_r1,GAELG20_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,2,44,25.305908,3.706688,118947.851562,1207072063488.000000,nan,1.671881,20.824545,2970240,0.79,10,False,False,ReLU,MAX_EPOCHS,28.63136292,32.33058929,37.11060333,8,1.129202,False,"[""84.68749237"", ""45.64942551"", ""51.70293427"", ""47.14545059"", ""37.86205292"", ""39.27227402"", ""38.59845352"", ""32.75118256"", ""28.63136292"", ""32.33058929""]",1,GenericAELG,5,0.1,31.59306564,0.37305468
resnet_skip_study_r1,GAELG20_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,0,42,24.408800,3.877389,134625.484375,1699652567040.000000,nan,1.836096,35.034149,2970241,0.88,10,False,False,ReLU,MAX_EPOCHS,28.95766449,28.95766449,39.58651733,9,1.000000,False,"[""86.53936768"", ""36.37955856"", ""46.75901413"", ""44.98743057"", ""41.52616882"", ""39.38779449"", ""34.94570160"", ""31.07787323"", ""30.49711037"", ""28.95766449""]",1,GenericAELG,5,learnable,35.25806858,0.40742230
resnet_skip_study_r1,GAELG20_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,1,43,34.819775,5.898385,105048.195312,516236050432.000000,nan,2.526991,38.152721,2970241,0.75,10,False,False,ReLU,MAX_EPOCHS,35.46394730,35.91675949,46.99357986,6,1.012768,False,"[""107.70981598"", ""45.45590973"", ""52.54254913"", ""60.92432785"", ""54.47670364"", ""42.97414017"", ""35.46394730"", ""36.71580887"", ""38.08819962"", ""35.91675949""]",1,GenericAELG,5,learnable,33.68137984,0.31270483
resnet_skip_study_r1,GAELG20_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,20,1,True,2,44,24.710400,3.636059,108016.500000,1022263885824.000000,nan,1.615725,18.565567,2970241,0.97,10,False,False,ReLU,MAX_EPOCHS,29.56663895,30.07842827,38.41083527,8,1.017310,False,"[""92.50370026"", ""46.25098038"", ""53.06427002"", ""52.78824615"", ""42.37576294"", ""36.26894379"", ""35.68040085"", ""33.21493530"", ""29.56663895"", ""30.07842827""]",1,GenericAELG,5,learnable,28.25770260,0.30547646
resnet_skip_study_r1,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,0,42,34.768311,6.356272,203980.500000,3925054849024.000000,nan,2.973748,92.898003,4455360,1.29,10,False,False,ReLU,MAX_EPOCHS,38.71469879,38.71469879,56.86634827,9,1.000000,False,"[""81.55395508"", ""95.40608215"", ""90.41704559"", ""83.32818604"", ""78.19718170"", ""73.67866516"", ""71.44948578"", ""59.65542603"", ""47.20308304"", ""38.71469879""]",1,GenericAELG,5,0.1,73.67866516,0.90343460
resnet_skip_study_r1,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,1,43,31.202591,5.239558,139916.593750,1454867742720.000000,nan,2.422097,54.884548,4455360,1.19,10,False,False,ReLU,MAX_EPOCHS,33.07765579,33.14262390,43.92380142,7,1.001964,False,"[""49.93989944"", ""57.19320297"", ""57.29360580"", ""44.33193970"", ""40.57780838"", ""37.35123444"", ""33.69182205"", ""33.07765579"", ""34.50341415"", ""33.14262390""]",1,GenericAELG,5,0.1,35.65764714,0.71401119
resnet_skip_study_r1,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,2,44,28.250477,4.871210,134929.406250,1634920169472.000000,nan,2.265716,65.565865,4455360,1.29,10,False,False,ReLU,MAX_EPOCHS,33.59822083,33.59822083,43.72089386,9,1.000000,False,"[""77.63047028"", ""100.42459106"", ""98.21600342"", ""87.10247803"", ""65.88113403"", ""49.07939911"", ""39.41415405"", ""35.90906143"", ""33.86441803"", ""33.59822083""]",1,GenericAELG,5,0.1,43.52310602,0.56064463
resnet_skip_study_r1,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,0,42,69.967415,7.742320,199383.343750,3222418489344.000000,nan,3.269052,76.024086,4455361,1.12,10,False,False,ReLU,MAX_EPOCHS,72.63085938,73.73591614,80.14425659,8,1.015215,False,"[""84.49378204"", ""95.13731384"", ""98.44778442"", ""90.29649353"", ""80.20795441"", ""75.69720459"", ""76.56671143"", ""75.40289307"", ""72.63085938"", ""73.73591614""]",1,GenericAELG,5,learnable,75.69720459,0.89589083
resnet_skip_study_r1,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,1,43,31.091850,5.501474,178134.437500,2627649142784.000000,nan,2.649964,83.226425,4455361,1.28,10,False,False,ReLU,MAX_EPOCHS,33.28560257,36.36124802,42.31898499,8,1.092402,False,"[""58.86130905"", ""50.53695297"", ""55.24231720"", ""45.55513382"", ""36.29012680"", ""35.64367294"", ""36.12764740"", ""33.56909943"", ""33.28560257"", ""36.36124802""]",1,GenericAELG,5,learnable,31.98739590,0.54343671
resnet_skip_study_r1,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,2,44,31.535616,5.638392,134428.625000,1300623785984.000000,nan,2.599952,71.182983,4455361,1.11,10,False,False,ReLU,MAX_EPOCHS,32.00887299,32.28886795,42.98900223,7,1.008747,False,"[""83.82139587"", ""96.38920593"", ""100.81958771"", ""89.05568695"", ""58.02413177"", ""40.39787292"", ""33.99830246"", ""32.00887299"", ""32.96476364"", ""32.28886795""]",1,GenericAELG,5,learnable,35.88883245,0.42815837
resnet_skip_study_r1,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,0,42,50.943344,7.394111,205362.531250,3496824799232.000000,nan,3.221539,78.023956,4455361,1.10,10,False,False,ReLU,MAX_EPOCHS,53.33001709,53.33001709,73.98309326,9,1.000000,False,"[""85.86250305"", ""94.14537811"", ""95.49060059"", ""86.70543671"", ""78.13055420"", ""78.98616028"", ""80.13848877"", ""76.62070465"", ""67.35004425"", ""53.33001709""]",1,GenericAELG,10,learnable,78.13055420,0.90994965
resnet_skip_study_r1,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,1,43,26.704554,4.586076,107920.015625,1015293214720.000000,nan,2.101022,51.266361,4455361,1.19,10,False,False,ReLU,MAX_EPOCHS,30.89744186,31.20107079,42.43743134,6,1.009827,False,"[""59.91753387"", ""49.90396881"", ""52.61626816"", ""40.94105530"", ""33.92526627"", ""33.27213669"", ""30.89744186"", ""31.67297554"", ""34.38500977"", ""31.20107079""]",1,GenericAELG,10,learnable,28.36606746,0.47341847
resnet_skip_study_r1,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Tourism-Yearly,1,4,8,30,1,True,2,44,27.765318,5.107163,153953.796875,2226009931776.000000,nan,2.472721,85.176353,4455361,1.17,10,False,False,ReLU,MAX_EPOCHS,31.74400902,31.74400902,42.77808380,9,1.000000,False,"[""84.52115631"", ""95.96772766"", ""98.96169281"", ""85.24057770"", ""55.40467453"", ""39.33289337"", ""33.43136215"", ""32.19134140"", ""32.85308456"", ""31.74400902""]",1,GenericAELG,10,learnable,31.93090289,0.37778592
resnet_skip_study_r1,TW8_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,34.439995,5.617647,143901.343750,1473828356096.000000,nan,2.542701,36.795391,722060,0.45,10,False,False,ReLU,MAX_EPOCHS,33.58237839,33.58237839,44.33156204,9,1.000000,False,"[""150.67074585"", ""116.01196289"", ""85.36656189"", ""59.22826385"", ""40.97425461"", ""34.21828461"", ""36.34533310"", ""37.84337234"", ""36.47412109"", ""33.58237839""]",1,TrendAELG_WaveletV3AELG,0,none,27.99511643,0.18580326
resnet_skip_study_r1,TW8_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,33.717442,5.479110,136200.750000,1280062521344.000000,nan,2.456399,35.543781,722060,0.47,10,False,False,ReLU,MAX_EPOCHS,32.90335846,32.90335846,43.78334808,9,1.000000,False,"[""153.99131775"", ""116.48544312"", ""84.00960541"", ""56.94194412"", ""38.64284897"", ""34.64048004"", ""37.20835114"", ""37.78167343"", ""35.82915115"", ""32.90335846""]",1,TrendAELG_WaveletV3AELG,0,none,26.87789902,0.17454165
resnet_skip_study_r1,TW8_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,35.343990,5.939600,141302.625000,1323518132224.000000,nan,2.724243,41.875614,722060,0.46,10,False,False,ReLU,MAX_EPOCHS,34.93806839,34.93806839,44.49584961,9,1.000000,False,"[""157.07574463"", ""123.89714813"", ""93.85797119"", ""67.80335236"", ""48.22287369"", ""37.54950714"", ""36.46898651"", ""37.88935089"", ""37.42641068"", ""34.93806839""]",1,TrendAELG_WaveletV3AELG,0,none,30.38598976,0.19344801
resnet_skip_study_r1,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,0,42,27.356152,4.412807,104458.789062,929357758464.000000,nan,2.018427,34.346973,1444120,0.65,10,False,False,ReLU,MAX_EPOCHS,30.43161583,30.44258690,39.90915298,8,1.000361,False,"[""124.37286377"", ""78.85903931"", ""48.14484024"", ""36.11116791"", ""38.69445801"", ""39.63071823"", ""36.68236542"", ""32.62430954"", ""30.43161583"", ""30.44258690""]",1,TrendAELG_WaveletV3AELG,0,none,28.93161382,0.23261999
resnet_skip_study_r1,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,1,43,26.610352,4.103945,142757.953125,1800066039808.000000,nan,1.898491,35.509647,1444120,0.71,10,False,False,ReLU,MAX_EPOCHS,30.08217239,30.09709930,37.50132751,8,1.000496,False,"[""115.74291229"", ""68.14088440"", ""41.90111160"", ""38.05115509"", ""38.69764328"", ""36.26472473"", ""32.78862762"", ""31.02078056"", ""30.08217239"", ""30.09709930""]",1,TrendAELG_WaveletV3AELG,0,none,27.15503350,0.23461509
resnet_skip_study_r1,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,2,44,27.306208,4.291001,144198.578125,1978784415744.000000,nan,2.056422,47.139542,1444120,0.70,10,False,False,ReLU,MAX_EPOCHS,31.40557098,31.40557098,39.04440689,9,1.000000,False,"[""148.45060730"", ""103.64184570"", ""69.31472778"", ""46.69768524"", ""37.94981003"", ""38.64326477"", ""38.38787842"", ""35.38682175"", ""31.72574425"", ""31.40557098""]",1,TrendAELG_WaveletV3AELG,0,none,28.25187861,0.19031164
resnet_skip_study_r1,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,24,1,True,0,42,26.668144,4.767172,145386.062500,2082601172992.000000,nan,2.336242,80.278282,2166180,1.08,10,False,False,ReLU,MAX_EPOCHS,30.74452591,31.33941078,38.47998047,8,1.019349,False,"[""117.94259644"", ""68.61343384"", ""43.13729477"", ""40.10028076"", ""40.60894394"", ""37.46987534"", ""33.31109238"", ""31.12147713"", ""30.74452591"", ""31.33941078""]",1,TrendAELG_WaveletV3AELG,0,none,27.98344871,0.23726329
resnet_skip_study_r1,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,24,1,True,1,43,26.293901,4.562919,178152.671875,3257396887552.000000,nan,2.306208,79.216476,2166180,1.10,10,False,False,ReLU,MAX_EPOCHS,30.91715240,30.91715240,39.57633209,9,1.000000,False,"[""102.09528351"", ""54.62757492"", ""37.28406143"", ""38.01408005"", ""37.24104691"", ""34.28004837"", ""32.80519485"", ""32.77145767"", ""32.05153656"", ""30.91715240""]",1,TrendAELG_WaveletV3AELG,0,none,27.46860541,0.26904872
resnet_skip_study_r1,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,24,1,True,2,44,27.685711,5.183458,143388.390625,1927866089472.000000,nan,2.589422,97.436546,2166180,0.89,10,False,False,ReLU,MAX_EPOCHS,31.04153824,32.08460999,41.29534149,7,1.033602,False,"[""127.49527740"", ""76.82583618"", ""46.37513351"", ""37.47863007"", ""38.43830872"", ""36.61731339"", ""33.10261536"", ""31.04153824"", ""32.39929199"", ""32.08460999""]",1,TrendAELG_WaveletV3AELG,0,none,28.08670475,0.22029604
resnet_skip_study_r1,TW8_skip4_learn,trendwav_control,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,33.689884,5.460109,140988.375000,1453098926080.000000,nan,2.479253,35.946140,722061,0.45,10,False,False,ReLU,MAX_EPOCHS,33.14802170,33.14802170,43.88645172,9,1.000000,False,"[""150.41551208"", ""115.57458496"", ""84.79296875"", ""58.62643814"", ""40.53773880"", ""34.23029327"", ""36.26052475"", ""37.46819305"", ""35.97094345"", ""33.14802170""]",1,TrendAELG_WaveletV3AELG,4,learnable,27.87151586,0.18529682
